MO_Name;Weekday;Hour;Provider;Number
Метрогородок;пн;4.0;1;0.048682630767341716
Лефортово;пн;4.0;1;0.33758181160750395
Орехово-Борисово Северное;пн;4.0;1;0.28793565966357243
Лосиноостровский;пн;4.0;1;0.3315246887867455
Нижегородский;пн;4.0;1;0.3201835581730513
Перово;пн;4.0;1;0.32341212836402816
Орехово-Борисово Южное;пн;4.0;1;0.23948247136723202
Марьино;пн;4.0;1;0.3732674941360738
Вешняки;пн;4.0;1;0.280664943797191
Преображенское;пн;4.0;1;0.5589918403660108
Соколиная Гора;пн;4.0;1;0.24844477352399957
Люблино;пн;4.0;1;0.14574435124203963
Текстильщики;пн;4.0;1;0.22369014860562092
Братеево;пн;4.0;1;0.3198221885325649
Зябликово;пн;4.0;1;0.3118110825838428
Рязанский;пн;4.0;1;0.2810976693895405
Измайлово;пн;4.0;1;0.15426536885369505
Новогиреево;пн;4.0;1;0.24408403091452707
Кузьминки;пн;4.0;1;0.2353130554949874
Гольяново;пн;4.0;1;0.14900753260804678
Северное Измайлово;пн;4.0;1;0.42882618470029893
Капотня;пн;4.0;1;0.05534347418478583
Выхино-Жулебино;пн;4.0;1;0.2639288533773045
Восточное Измайлово;пн;4.0;1;0.39764888664257164
Ивановское;пн;4.0;1;0.23828618613049266
Кунцево;пн;4.0;1;0.17162982592739756
Саларьево-Румянцево;пн;4.0;1;0.1041113989758678
Южное Бутово;пн;4.0;1;0.2997866913242406
Выхино;пн;4.0;1;0.32266812988981647
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;4.0;1;0.35438385862650645
Бульвар Дмитрия Донского;пн;4.0;1;0.2286997005588091
Новокосино;пн;4.0;1;0.22869970055903358
Аэропорт Шереметьево;пн;4.0;1;0.42881193854876076
Аэропорт Домодедово;пн;4.0;1;0.0
Аэропорт Внуково;пн;4.0;1;0.0
Филёвский Парк;пн;5.0;1;0.1848895140885896
Щукино;пн;5.0;1;0.15627297082227637
Нагатинский Затон;пн;5.0;1;0.14916694734918642
Дмитровский;пн;5.0;1;0.12549108054908992
Тёплый Стан;пн;5.0;1;0.15961271367095123
Ховрино;пн;5.0;1;0.40430128452939695
Ломоносовский;пн;5.0;1;0.10714002111019247
Можайский;пн;5.0;1;0.1951003693735732
Строгино;пн;5.0;1;0.13765759909570444
Крылатское;пн;5.0;1;0.2485675069916615
Головинский;пн;5.0;1;0.2317031650484631
Южное Тушино;пн;5.0;1;0.12375659437159556
Северное Тушино;пн;5.0;1;0.2978064510262014
Черёмушки;пн;5.0;1;0.4247369333923793
Покровское-Стрешнево;пн;5.0;1;0.13574354615536752
Хорошёво-Мнёвники;пн;5.0;1;0.09863643584588201
Очаково-Матвеевское;пн;5.0;1;0.17757261542986436
Тропарёво-Никулино;пн;5.0;1;0.22171387667915138
Левобережный;пн;5.0;1;0.2770399362812336
Фили-Давыдково;пн;5.0;1;0.2423308332780797
Обручевский;пн;5.0;1;0.3099372937334124
Раменки;пн;5.0;1;0.2702976061476526
Войковский;пн;5.0;1;0.1996845400950791
Сокол;пн;5.0;1;0.3813992688813204
Западное Дегунино;пн;5.0;1;0.21017292368485185
Проспект Вернадского;пн;5.0;1;0.22755594814054098
Ясенево;пн;5.0;1;0.07564844909689203
Дорогомилово;пн;5.0;1;0.2742074999954826
Коньково;пн;5.0;1;0.40013666638268475
Хорошёвский;пн;5.0;1;0.3012334584582241
Беговой;пн;5.0;1;0.5287285553308945
Коптево;пн;5.0;1;0.5364120804480437
Аэропорт;пн;5.0;1;0.34336251270065854
Пресненский;пн;5.0;1;0.512794553654718
Бескудниковский;пн;5.0;1;0.32532380418030565
Гагаринский;пн;5.0;1;0.2739194982103708
Тимирязевский;пн;5.0;1;0.16929473373008952
Лианозово;пн;5.0;1;0.31459257187646467
Хамовники;пн;5.0;1;0.45156160166207665
Восточное Дегунино;пн;5.0;1;0.27381627241167883
Савёловский;пн;5.0;1;0.23586721725993579
Академический;пн;5.0;1;0.15645241637722052
Зюзино;пн;5.0;1;0.41399908162824567
Алтуфьевский;пн;5.0;1;0.29668776036145494
Марфино;пн;5.0;1;0.5076998013917173
Чертаново Центральное;пн;5.0;1;0.13024817780559503
Отрадное;пн;5.0;1;0.3892679489653725
Арбат;пн;5.0;1;1.1127414377184712
Чертаново Южное;пн;5.0;1;0.22510714789306438
Бутырский;пн;5.0;1;0.33621128864063693
Тверской;пн;5.0;1;0.6464481975266311
Чертаново Северное;пн;5.0;1;0.37455636972314904
Якиманка;пн;5.0;1;0.33432974017001255
Котловка;пн;5.0;1;0.08948899796409017
Останкинский;пн;5.0;1;0.12096197133550798
Донской;пн;5.0;1;0.3451466101474594
Бибирево;пн;5.0;1;0.4709175922720892
Бирюлёво Западное;пн;5.0;1;0.22189960510452122
Марьина Роща;пн;5.0;1;0.32342750988627267
Нагорный;пн;5.0;1;0.2532470787263176
Свиблово;пн;5.0;1;0.7015177107251879
Даниловский;пн;5.0;1;0.25724958488564353
Мещанский;пн;5.0;1;0.4736327507912493
Южное Медведково;пн;5.0;1;0.4348274513811761
Замоскворечье;пн;5.0;1;1.1677369218708273
Северное Медведково;пн;5.0;1;0.6557508522530525
Нагатино-Садовники;пн;5.0;1;0.2885913409801098
Москворечье-Сабурово;пн;5.0;1;0.21362555217298004
Царицыно;пн;5.0;1;0.3998283795808048
Басманный;пн;5.0;1;0.8071470380815617
Красносельский;пн;5.0;1;0.6961661157511189
Ростокино;пн;5.0;1;0.38177012798095794
Таганский;пн;5.0;1;0.4636234472049249
Алексеевский;пн;5.0;1;0.39129257049010413
Сокольники;пн;5.0;1;0.3022545704725005
Бирюлёво Восточное;пн;5.0;1;0.13905655144466106
Бабушкинский;пн;5.0;1;0.32456102314340624
Южнопортовый;пн;5.0;1;0.4094842698327564
Ярославский;пн;5.0;1;0.2344955530005434
Печатники;пн;5.0;1;0.15998501711994015
Богородское;пн;5.0;1;0.38077397492041654
Метрогородок;пн;5.0;1;0.045437122049518934
Лефортово;пн;5.0;1;0.3077951811715477
Орехово-Борисово Северное;пн;5.0;1;0.25194370220562584
Лосиноостровский;пн;5.0;1;0.31494845434740826
Нижегородский;пн;5.0;1;0.28460760726493445
Перово;пн;5.0;1;0.3054447878993599
Орехово-Борисово Южное;пн;5.0;1;0.2142737901706813
Марьино;пн;5.0;1;0.342796678288231
Вешняки;пн;5.0;1;0.2551499489065373
Преображенское;пн;5.0;1;0.5270494494879531
Соколиная Гора;пн;5.0;1;0.24844477352399957
Люблино;пн;5.0;1;0.15077001852624788
Текстильщики;пн;5.0;1;0.22369014860562092
Братеево;пн;5.0;1;0.33166745477451176
Зябликово;пн;5.0;1;0.3702756605683134
Рязанский;пн;5.0;1;0.29515255285901754
Измайлово;пн;5.0;1;0.1305322351838958
Новогиреево;пн;5.0;1;0.22374369500498315
Кузьминки;пн;5.0;1;0.20169690470998922
Гольяново;пн;5.0;1;0.12417294384003898
Северное Измайлово;пн;5.0;1;0.4502674939353139
Капотня;пн;5.0;1;0.05534347418478583
Выхино-Жулебино;пн;5.0;1;0.2639288533773045
Восточное Измайлово;пн;5.0;1;0.3508666646846221
Ивановское;пн;5.0;1;0.22946077182936328
Кунцево;пн;5.0;1;0.18536021200158936
Саларьево-Румянцево;пн;5.0;1;0.11898445597242034
Южное Бутово;пн;5.0;1;0.2997866913242406
Выхино;пн;5.0;1;0.3119125255601559
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;5.0;1;0.318036796203275
Бульвар Дмитрия Донского;пн;5.0;1;0.20011223798895797
Новокосино;пн;5.0;1;0.22869970055903358
Аэропорт Шереметьево;пн;5.0;1;0.4859868636885955
Аэропорт Домодедово;пн;5.0;1;0.0
Аэропорт Внуково;пн;5.0;1;0.0
Филёвский Парк;пн;6.0;1;0.17564503838416015
Щукино;пн;6.0;1;0.12278590564607429
Нагатинский Затон;пн;6.0;1;0.09322934209324152
Дмитровский;пн;6.0;1;0.13804018860399891
Тёплый Стан;пн;6.0;1;0.13833101851482438
Ховрино;пн;6.0;1;0.4379930582401801
Ломоносовский;пн;6.0;1;0.08035501583264434
Можайский;пн;6.0;1;0.2290308683950642
Строгино;пн;6.0;1;0.13236307605356196
Крылатское;пн;6.0;1;0.19008103475832938
Головинский;пн;6.0;1;0.2216291143941821
Южное Тушино;пн;6.0;1;0.1462577933482493
Северное Тушино;пн;6.0;1;0.24977315247358825
Черёмушки;пн;6.0;1;0.47374504109149995
Покровское-Стрешнево;пн;6.0;1;0.12895636884759915
Хорошёво-Мнёвники;пн;6.0;1;0.08877279226129381
Очаково-Матвеевское;пн;6.0;1;0.15727860223787987
Тропарёво-Никулино;пн;6.0;1;0.197958818463528
Левобережный;пн;6.0;1;0.1939279553968635
Фили-Давыдково;пн;6.0;1;0.19131381574585238
Обручевский;пн;6.0;1;0.3099372937334124
Раменки;пн;6.0;1;0.2513293530846594
Войковский;пн;6.0;1;0.14976340507130934
Сокол;пн;6.0;1;0.30511941510505636
Западное Дегунино;пн;6.0;1;0.21017292368485185
Проспект Вернадского;пн;6.0;1;0.2844449351756762
Ясенево;пн;6.0;1;0.07925075619674403
Дорогомилово;пн;6.0;1;0.26278218749567084
Коньково;пн;6.0;1;0.3201093331061478
Хорошёвский;пн;6.0;1;0.3012334584582241
Беговой;пн;6.0;1;0.5948196247472562
Коптево;пн;6.0;1;0.4254302707001726
Аэропорт;пн;6.0;1;0.32428681755062194
Пресненский;пн;6.0;1;0.6964821549638708
Бескудниковский;пн;6.0;1;0.2982134871652802
Гагаринский;пн;6.0;1;0.25780658655093724
Тимирязевский;пн;6.0;1;0.14390052367057607
Лианозово;пн;6.0;1;0.31459257187646467
Хамовники;пн;6.0;1;0.4781240488186694
Восточное Дегунино;пн;6.0;1;0.2509982497107056
Савёловский;пн;6.0;1;0.2695625340113552
Академический;пн;6.0;1;0.14080717473949844
Зюзино;пн;6.0;1;0.38087915509798603
Алтуфьевский;пн;6.0;1;0.24274453120482678
Марфино;пн;6.0;1;0.5076998013917173
Чертаново Центральное;пн;6.0;1;0.15629781336671406
Отрадное;пн;6.0;1;0.3804209501252504
Арбат;пн;6.0;1;1.241134680532141
Чертаново Южное;пн;6.0;1;0.26425621709185815
Бутырский;пн;6.0;1;0.38929728158389537
Тверской;пн;6.0;1;0.6342510617242418
Чертаново Северное;пн;6.0;1;0.36015035550302793
Якиманка;пн;6.0;1;0.42719911243946046
Котловка;пн;6.0;1;0.044744498982045085
Останкинский;пн;6.0;1;0.12807738141406727
Донской;пн;6.0;1;0.2980811633091695
Бибирево;пн;6.0;1;0.5124691445313911
Бирюлёво Западное;пн;6.0;1;0.22189960510452122
Марьина Роща;пн;6.0;1;0.32342750988627267
Нагорный;пн;6.0;1;0.3376627716350901
Свиблово;пн;6.0;1;0.6614309843980344
Даниловский;пн;6.0;1;0.2715412284904015
Мещанский;пн;6.0;1;0.4538980528416139
Южное Медведково;пн;6.0;1;0.45771310671702753
Замоскворечье;пн;6.0;1;1.292851592071273
Северное Медведково;пн;6.0;1;0.6401377367232179
Нагатино-Садовники;пн;6.0;1;0.27704768734090546
Москворечье-Сабурово;пн;6.0;1;0.22252661684685424
Царицыно;пн;6.0;1;0.4106345520019077
Басманный;пн;6.0;1;0.7221841919677131
Красносельский;пн;6.0;1;0.6961661157511189
Ростокино;пн;6.0;1;0.3563187861155607
Таганский;пн;6.0;1;0.45258479370004573
Алексеевский;пн;6.0;1;0.4593434523144701
Сокольники;пн;6.0;1;0.2936187256018576
Бирюлёво Восточное;пн;6.0;1;0.12696467740599487
Бабушкинский;пн;6.0;1;0.3065298551909948
Южнопортовый;пн;6.0;1;0.4484827717215903
Ярославский;пн;6.0;1;0.2344955530005434
Печатники;пн;6.0;1;0.12604880136722557
Богородское;пн;6.0;1;0.33960922087496614
Метрогородок;пн;6.0;1;0.0519281394851645
Лефортово;пн;6.0;1;0.2978663043595623
Орехово-Борисово Северное;пн;6.0;1;0.2639410213582747
Лосиноостровский;пн;6.0;1;0.24864351659005915
Нижегородский;пн;6.0;1;0.29646625756764006
Перово;пн;6.0;1;0.3054447878993599
Орехово-Борисово Южное;пн;6.0;1;0.2142737901706813
Марьино;пн;6.0;1;0.29709045451646693
Вешняки;пн;6.0;1;0.26365494720342186
Преображенское;пн;6.0;1;0.543020644926982
Соколиная Гора;пн;6.0;1;0.23715182927290868
Люблино;пн;6.0;1;0.1658470203788727
Текстильщики;пн;6.0;1;0.24233099432275598
Братеево;пн;6.0;1;0.33166745477451176
Зябликово;пн;6.0;1;0.3507874679068232
Рязанский;пн;6.0;1;0.29515255285901754
Измайлово;пн;6.0;1;0.17206521910604447
Новогиреево;пн;6.0;1;0.1627226872763514
Кузьминки;пн;6.0;1;0.17928613751999042
Гольяново;пн;6.0;1;0.11796429664803704
Северное Измайлово;пн;6.0;1;0.5145914216403588
Капотня;пн;6.0;1;0.12175564320652882
Выхино-Жулебино;пн;6.0;1;0.2548278584332595
Восточное Измайлово;пн;6.0;1;0.16373777685282362
Ивановское;пн;6.0;1;0.22946077182936328
Кунцево;пн;6.0;1;0.19909059807578117
Саларьево-Румянцево;пн;6.0;1;0.13385751296897289
Южное Бутово;пн;6.0;1;0.2569600211350634
Выхино;пн;6.0;1;0.27964571257117427
Мякинино-Волоколамская-Митино-Пятницкое шоссе;пн;6.0;1;0.2635162025684279
Бульвар Дмитрия Донского;пн;6.0;1;0.2286997005588091
Новокосино;пн;6.0;1;0.20011223798915437
Аэропорт Шереметьево;пн;6.0;1;0.42881193854876076
Аэропорт Домодедово;пн;6.0;1;0.0
Аэропорт Внуково;пн;6.0;1;0.0
Филёвский Парк;пн;7.0;1;0.17564503838416015
Щукино;пн;7.0;1;0.1339482607048083
